Shipment ID,Container ID,Timestamp,Date,Time,Product Category,Product Name,Vehicle Type,Origin City,Destination City,Transport Mode,Latitude,Longitude,Temperature,Humidity,Battery,Shock,Vibration,Delay Hours,Sensor Status,Weather,Driver ID,Route ID,Trip Distance,Trip Duration,Fuel Consumption
SHP-EFB04DA1AB17,CTR-1C2C4A22A8,2026-05-29 14:55:06,2026-05-29,14:55:06,Dairy Products,Paneer,Mini Reefer Truck,Asansol,Lucknow,Air,24.83665,83.588571,-1.84,41.74,89.35,69.79,1.183,3.5,Active,Cloudy,DRV-7D2DBC1B,RTE-73ADBA58,1519.41,8.19,200.56
SHP-7055E4225BB2,CTR-01351AB4A0,2026-07-08 22:35:06,2026-07-08,22:35:06,Frozen Foods,Frozen Meat,Refrigerated Truck,Bhubaneswar,Kochi,Road,14.68808,81.315637,2.16,39.96,83.04,71.27,3.627,1.59,Active,Storm,DRV-0C2AF857,RTE-F22E076A,769.59,37.99,132.56
SHP-2FC5182EA47A,CTR-04DE2F6F20,2026-06-26 18:23:06,2026-06-26,18:23:06,Dairy Products,Curd,Insulated Container,Delhi,Bengaluru,Sea,20.821366,77.868137,1.77,60.06,59.17,17.63,5.203,2.32,Active,Rain,DRV-0598A17F,RTE-93E92EEE,2387.0,79.02,388.89
SHP-7B096FA4C487,CTR-CECAC16B39,2026-06-30 23:54:06,2026-06-30,23:54:06,Seafood,Salmon,Refrigerated Truck,Durgapur,Kanpur,Air,24.802399,84.488993,-0.38,54.02,72.32,29.41,6.062,2.86,Active,Storm,DRV-2762F3E7,RTE-5647212B,1638.18,7.59,322.97
SHP-D5101618EE59,CTR-389A83D398,2026-05-25 19:32:06,2026-05-25,19:32:06,Frozen Foods,Frozen Meat,Reefer Trailer,Varanasi,Mumbai,Road,22.807283,77.189648,-1.57,51.17,75.05,99.73,8.334,2.99,Active,Cloudy,DRV-EBC35AFE,RTE-BADA6C30,708.25,25.56,136.55
SHP-75290A182127,CTR-D726157653,2026-06-07 17:20:06,2026-06-07,17:20:06,Fresh Vegetables,Carrot,Reefer Trailer,Indore,Patna,Sea,24.39449,79.86281,1.32,66.68,49.19,91.85,6.472,22.94,Warning,Cloudy,DRV-98BEC008,RTE-5DC1E444,2051.71,72.2,432.24
SHP-31710C081B9F,CTR-85F01F9A09,2026-07-05 01:13:06,2026-07-05,01:13:06,Fresh Vegetables,Potato,Cold Storage Container,Hyderabad,Jaipur,Air,22.898206,77.350707,0.45,38.57,75.4,16.81,16.692,1.67,Active,Cold Wave,DRV-F6B7FC01,RTE-D8A8AEDF,1303.43,10.96,298.89
SHP-D0FF2FE1BEA0,CTR-2DFE5D6F1C,2026-07-08 21:59:06,2026-07-08,21:59:06,Fresh Fruits,Grapes,Mini Reefer Truck,Bhubaneswar,Visakhapatnam,Rail,18.629043,84.908556,-9.14,50.18,96.14,113.85,5.017,0.45,Warning,Heatwave,DRV-57E5F8FF,RTE-0C28828E,858.64,31.39,97.56
SHP-24C4BA756C6B,CTR-1FD5F60260,2026-06-15 02:14:06,2026-06-15,02:14:06,Seafood,Prawns,Mini Reefer Truck,Hyderabad,Patna,Road,21.61536,81.924406,-0.16,48.42,77.36,86.71,6.726,5.2,Warning,Rain,DRV-478F8F26,RTE-BDC2A019,1054.85,31.26,150.09
SHP-7AC39FC1B816,CTR-AC1400F7BC,2026-07-07 06:23:06,2026-07-07,06:23:06,Dairy Products,Curd,Refrigerated Truck,Jaipur,Varanasi,Sea,25.917655,79.18623,0.63,52.46,86.94,77.38,6.321,6.58,Warning,Fog,DRV-4DE50A21,RTE-26B526C9,1990.74,61.06,372.94
SHP-23FCFAD066E5,CTR-B531DBF388,2026-07-09 11:34:06,2026-07-09,11:34:06,Bakery Products,Cake,Reefer Trailer,Noida,Jaipur,Rail,27.864236,77.226313,-2.16,49.91,72.1,13.35,1.035,3.32,Active,Heatwave,DRV-C021BB7D,RTE-360E9F5B,1205.76,61.75,238.02
SHP-B26858E29528,CTR-027D9D90C0,2026-06-12 05:30:06,2026-06-12,05:30:06,Bakery Products,Bread,Mini Reefer Truck,Bengaluru,Jaipur,Sea,19.26654,76.293488,0.46,39.53,17.68,77.09,1.834,0.48,Active,Fog,DRV-C728A58C,RTE-B38ACCEB,2099.23,69.84,279.91
SHP-E24521F3DDFB,CTR-BEB86F0908,2026-07-12 20:46:06,2026-07-12,20:46:06,Dairy Products,Milk,Refrigerated Van,Chandigarh,Visakhapatnam,Rail,24.966329,79.555589,-3.49,54.71,74.38,20.83,5.549,1.36,Active,Storm,DRV-F0F1FEB6,RTE-D6F65290,1367.91,29.9,213.27
SHP-A0BD9260CC27,CTR-9939F5DDEB,2026-06-06 06:43:06,2026-06-06,06:43:06,Medicines,Insulin,Mini Reefer Truck,Indore,Coimbatore,Rail,16.717548,76.914329,3.21,50.21,4.32,47.57,7.33,3.41,Active,Rain,DRV-8028AD73,RTE-1C8CC038,1591.72,72.44,191.07
SHP-A53A5F981136,CTR-D1B6711C58,2026-06-03 08:29:06,2026-06-03,08:29:06,Dairy Products,Cheese,Refrigerated Truck,Kochi,Chandigarh,Road,20.084302,76.991602,3.0,71.46,58.92,113.79,0.629,31.41,Warning,Cold Wave,DRV-365BD70A,RTE-36B89344,173.42,35.02,47.53
SHP-CB90CB7F7B46,CTR-A5978545D9,2026-06-29 22:19:06,2026-06-29,22:19:06,Dairy Products,Paneer,Insulated Container,Surat,Visakhapatnam,Road,20.047975,77.235356,-0.61,20.0,84.56,85.37,17.2,5.87,Critical,Clear,DRV-5C4C98B7,RTE-7BABDC39,670.26,33.35,124.48
SHP-4E16436669A5,CTR-E6C5DADC9D,2026-06-27 04:28:06,2026-06-27,04:28:06,Ice Cream,Ice Cream,Insulated Container,Bengaluru,Lucknow,Rail,20.520405,79.174238,0.87,52.49,85.78,68.65,7.759,2.4,Active,Storm,DRV-980DEC08,RTE-CF96EE25,995.4,56.12,184.33
SHP-3CF9CF6F1308,CTR-5DB011A8AD,2026-05-28 08:46:06,2026-05-28,08:46:06,Fresh Vegetables,Carrot,Mini Reefer Truck,Ahmedabad,Pune,Road,20.339435,73.237316,-5.78,58.57,58.6,27.28,5.315,2.91,Warning,Heatwave,DRV-A67281BE,RTE-A476D589,821.86,26.89,121.38
SHP-A1AE19960436,CTR-BE86EAB041,2026-07-08 22:40:06,2026-07-08,22:40:06,Medicines,Paracetamol Syrup,Cold Storage Container,Surat,Chennai,Sea,16.775745,75.991285,-2.78,48.9,81.13,174.37,7.505,3.98,Active,Storm,DRV-A68C2824,RTE-ECBF11F8,2156.95,77.15,485.37
SHP-6475B3637325,CTR-FA12C96F14,2026-05-31 23:24:06,2026-05-31,23:24:06,Fresh Vegetables,Tomato,Reefer Trailer,Asansol,Bengaluru,Air,17.780072,82.453032,-1.06,63.8,69.0,45.31,3.457,2.05,Active,Clear,DRV-D53F1C77,RTE-E0855C8E,1204.07,1.0,227.8
SHP-546B6FFFB870,CTR-7E52535F2A,2026-07-07 06:35:06,2026-07-07,06:35:06,Fresh Vegetables,Tomato,Insulated Container,Kolkata,Noida,Sea,26.061178,83.135225,-2.57,44.94,73.91,268.63,6.11,2.36,Active,Heatwave,DRV-2B9CE761,RTE-F1B5B306,2698.19,65.58,473.38
SHP-BF30BBB13D90,CTR-875DB91CEE,2026-05-20 10:08:06,2026-05-20,10:08:06,Fresh Vegetables,Lettuce,Refrigerated Truck,Delhi,Ahmedabad,Rail,25.681582,74.61856,1.71,49.14,75.29,6.72,6.845,3.59,Active,Fog,DRV-DBEFDB94,RTE-5338672A,1065.66,44.02,213.19
SHP-DDE66A60B2CA,CTR-FB1FEBBDEC,2026-07-06 18:59:06,2026-07-06,18:59:06,Frozen Foods,Frozen Meat,Refrigerated Truck,Varanasi,Chandigarh,Sea,27.406792,80.157017,4.79,38.33,81.44,98.7,12.264,29.25,Warning,Cloudy,DRV-0FA5C52E,RTE-C6CA7725,2337.02,89.73,467.88
SHP-F21A953EC233,CTR-F342FCAB96,2026-07-06 04:42:06,2026-07-06,04:42:06,Vaccines,COVID-19 Vaccine,Reefer Trailer,Varanasi,Delhi,Rail,26.932184,80.236715,-2.82,33.12,70.95,241.02,4.676,2.47,Active,Heatwave,DRV-7A746241,RTE-43F29CE0,1244.98,32.82,261.56
SHP-711DF71A3463,CTR-FC38204C5D,2026-07-05 19:15:06,2026-07-05,19:15:06,Dairy Products,Cheese,Reefer Trailer,Kolkata,Gurugram,Sea,25.751665,82.552689,-2.01,70.08,86.22,83.09,1.428,22.05,Warning,Heatwave,DRV-C0AB4CA5,RTE-9561DB34,1853.97,68.01,393.12
SHP-F36181710C35,CTR-48560DCB97,2026-06-28 20:55:06,2026-06-28,20:55:06,Frozen Foods,Frozen Pizza,Reefer Trailer,Ahmedabad,Varanasi,Sea,23.759922,77.177266,2.65,48.96,73.56,78.32,2.523,1.84,Active,Storm,DRV-2FEEE870,RTE-B6A36B60,2132.94,54.78,443.74
SHP-0180BDE78CEB,CTR-8DD51A88AF,2026-06-17 06:35:06,2026-06-17,06:35:06,Fresh Fruits,Banana,Insulated Container,Delhi,Gurugram,Road,28.684456,76.533358,3.87,47.71,77.18,45.66,4.385,1.25,Active,Cold Wave,DRV-2047F557,RTE-01733963,1054.84,25.14,184.84
SHP-77143244CADC,CTR-FD2BFC05EA,2026-07-01 06:58:06,2026-07-01,06:58:06,Dairy Products,Cheese,Refrigerated Truck,Durgapur,Gurugram,Rail,26.006479,82.792976,-2.93,40.02,4.0,44.58,1.595,4.24,Inactive,Rain,DRV-8C1298E6,RTE-37B4C6FE,1473.33,66.21,262.36
SHP-BED893A483EC,CTR-4D4D059772,2026-06-05 14:35:06,2026-06-05,14:35:06,Frozen Foods,Frozen Peas,Reefer Trailer,Bhubaneswar,Bhopal,Rail,21.212984,81.084696,2.74,39.85,57.86,32.39,2.281,3.22,Active,Heatwave,DRV-5CB31E47,RTE-C4344407,1037.94,52.39,222.37
SHP-4D0E93BC0AA5,CTR-C0DCF47274,2026-07-05 19:46:06,2026-07-05,19:46:06,Fresh Vegetables,Carrot,Insulated Container,Ranchi,Guwahati,Air,25.420215,88.549525,4.37,54.76,75.4,43.52,2.544,3.38,Active,Rain,DRV-4D18E148,RTE-BB6C63C7,1192.01,16.24,209.15
SHP-E7380A88743E,CTR-7B5A5338BA,2026-06-22 07:39:06,2026-06-22,07:39:06,Ice Cream,Ice Cream,Reefer Trailer,Srinagar,Kochi,Sea,21.85618,76.28309,-3.96,44.75,78.2,187.09,4.154,5.0,Warning,Cloudy,DRV-1A115E35,RTE-5C98A43A,2075.45,61.13,435.21
SHP-1CE87A3C1D5B,CTR-A69F877110,2026-06-16 12:22:06,2026-06-16,12:22:06,Fresh Vegetables,Lettuce,Refrigerated Truck,Chennai,Patna,Sea,19.558596,83.309764,-3.07,52.72,51.51,19.53,7.687,0.91,Active,Cloudy,DRV-18543401,RTE-E522F2A4,2127.67,67.34,402.54
SHP-29583B0BC3CA,CTR-FAF74F45BB,2026-06-19 07:36:06,2026-06-19,07:36:06,Vaccines,COVID-19 Vaccine,Refrigerated Truck,Hyderabad,Kochi,Air,14.022859,77.891085,-1.02,62.24,4.19,25.43,3.998,1.72,Inactive,Clear,DRV-1CC985A1,RTE-509F7C1C,1418.71,19.5,281.4
SHP-FF45741B7CB0,CTR-5F12E92449,2026-06-23 02:31:06,2026-06-23,02:31:06,Frozen Foods,Frozen Meat,Cold Storage Container,Srinagar,Chennai,Rail,24.298806,77.080549,-1.25,60.13,84.24,109.16,8.06,2.85,Active,Cold Wave,DRV-0807D096,RTE-7A8B621E,903.67,65.35,214.81
SHP-2AF6AA205050,CTR-DB49A3AC85,2026-05-22 05:11:06,2026-05-22,05:11:06,Bakery Products,Cake,Mini Reefer Truck,Varanasi,Surat,Sea,23.414341,77.856762,1.95,51.72,73.3,24.21,5.319,12.36,Warning,Fog,DRV-47E0EFD1,RTE-C940B131,1868.74,88.15,246.9
SHP-E40D59A54E29,CTR-D520776A48,2026-05-28 08:50:06,2026-05-28,08:50:06,Meat,Chicken,Refrigerated Van,Delhi,Kolkata,Air,25.563919,82.337432,2.69,61.36,47.99,168.07,2.352,25.83,Warning,Fog,DRV-381FF6E3,RTE-E4760DAB,1245.87,9.99,181.37
SHP-68DBB2C8B11C,CTR-F316DB1608,2026-06-03 17:01:06,2026-06-03,17:01:06,Bakery Products,Cake,Refrigerated Truck,Nagpur,Visakhapatnam,Air,19.273527,80.581689,-4.26,42.31,81.94,68.41,6.929,2.3,Active,Fog,DRV-BF1BF446,RTE-4BB5BB0E,1377.45,6.56,274.06
SHP-1E1CF120EE02,CTR-0878005324,2026-05-26 20:27:06,2026-05-26,20:27:06,Dairy Products,Butter,Refrigerated Van,Gurugram,Durgapur,Air,26.118484,82.595684,1.24,54.12,63.75,118.38,6.169,1.01,Active,Heatwave,DRV-1899C3E8,RTE-3798B67E,1700.34,25.0,252.34
SHP-471323229A76,CTR-5D0A3EF389,2026-06-15 08:34:06,2026-06-15,08:34:06,Frozen Foods,Frozen French Fries,Cold Storage Container,Srinagar,Lucknow,Sea,30.662339,77.889038,-1.39,73.12,44.4,5.77,8.211,18.66,Warning,Fog,DRV-06482928,RTE-6F4F0738,2497.63,67.95,546.45
SHP-685A68C5D077,CTR-4B6E038DF2,2026-06-29 02:02:06,2026-06-29,02:02:06,Bakery Products,Cake,Mini Reefer Truck,Coimbatore,Jaipur,Rail,18.432955,76.668496,9.92,75.23,68.99,37.03,9.425,19.7,Warning,Cold Wave,DRV-6D1D3454,RTE-366C8151,1146.06,40.18,163.81
SHP-BE3F03FEB854,CTR-693BDFE2F2,2026-06-28 05:54:06,2026-06-28,05:54:06,Meat,Mutton,Insulated Container,Surat,Srinagar,Rail,28.302713,73.968653,-1.51,39.76,22.68,270.34,12.525,27.35,Warning,Clear,DRV-2CA1F9BB,RTE-1AB8095B,852.11,36.54,155.68
SHP-5F4606C05DDD,CTR-1F78BA8270,2026-06-17 05:54:06,2026-06-17,05:54:06,Dairy Products,Paneer,Mini Reefer Truck,Visakhapatnam,Guwahati,Air,21.225799,87.282488,-1.53,47.75,40.22,220.04,7.871,21.93,Warning,Clear,DRV-41868227,RTE-24F105D7,1390.61,12.5,206.95
SHP-31DD8CFE1F22,CTR-AABD20244D,2026-07-10 06:50:06,2026-07-10,06:50:06,Fresh Fruits,Grapes,Mini Reefer Truck,Guwahati,Ranchi,Air,24.155841,87.7494,1.3,59.78,59.68,46.88,6.019,3.34,Active,Cloudy,DRV-0C5F6D4F,RTE-89921DA2,1022.05,9.54,128.05
SHP-E64B813D8FFA,CTR-4D33558B31,2026-06-22 21:28:06,2026-06-22,21:28:06,Ice Cream,Ice Cream,Insulated Container,Ahmedabad,Ranchi,Rail,23.219638,79.595443,1.83,63.13,58.58,15.54,8.238,3.11,Active,Heatwave,DRV-08D8B8C9,RTE-CBDCDCCD,1479.01,59.22,258.44
SHP-6912C6EA08FD,CTR-B92A346AA5,2026-05-24 17:34:06,2026-05-24,17:34:06,Vaccines,COVID-19 Vaccine,Cold Storage Container,Patna,Surat,Air,23.677139,79.506773,1.08,58.12,67.74,39.76,3.684,2.3,Active,Fog,DRV-D826EDE3,RTE-B8F234E9,1353.7,1.0,296.52
SHP-38FB2C9212D6,CTR-8D48DAFD60,2026-07-04 21:07:06,2026-07-04,21:07:06,Fresh Fruits,Apple,Reefer Trailer,Ahmedabad,Delhi,Air,25.987018,74.374075,-4.05,51.52,79.51,220.72,3.463,1.45,Active,Storm,DRV-4300D93C,RTE-2F9ACD14,1614.96,1.0,318.19
SHP-0422CABE253E,CTR-5C68A3FED7,2026-06-23 10:57:06,2026-06-23,10:57:06,Bakery Products,Bread,Mini Reefer Truck,Guwahati,Indore,Rail,25.074623,83.956652,4.77,47.24,54.69,93.01,13.684,3.06,Active,Heatwave,DRV-4FE0E11D,RTE-9CBAB7F9,1377.54,45.86,199.55
SHP-CCC57DA2641F,CTR-3F0EA5B8EF,2026-06-27 01:31:06,2026-06-27,01:31:06,Vaccines,Polio Vaccine,Mini Reefer Truck,Srinagar,Coimbatore,Sea,23.154654,75.926838,-2.48,59.61,50.82,95.53,3.379,2.07,Active,Cold Wave,DRV-C60BB7B5,RTE-4975E7D1,2657.83,54.73,344.09
SHP-D25177E439FC,CTR-48C6CBF92D,2026-06-22 21:40:06,2026-06-22,21:40:06,Dairy Products,Cheese,Cold Storage Container,Surat,Indore,Air,22.348713,73.693504,0.56,50.96,79.47,104.26,2.602,34.9,Warning,Cold Wave,DRV-7E739863,RTE-6C629CFD,1729.54,8.99,385.58
SHP-5C3C91E4F1A1,CTR-5FAA93F570,2026-06-22 04:41:06,2026-06-22,04:41:06,Fresh Fruits,Grapes,Reefer Trailer,Patna,Kanpur,Sea,26.277028,83.377926,-8.97,49.69,63.07,19.35,7.868,4.75,Warning,Storm,DRV-71BC5C32,RTE-A9DB4588,2117.24,58.3,442.13
SHP-0257E7389C59,CTR-C7FC931303,2026-05-25 09:56:06,2026-05-25,09:56:06,Frozen Foods,Frozen French Fries,Mini Reefer Truck,Jaipur,Pune,Air,22.779258,74.02392,1.07,56.26,65.49,9.45,3.71,3.61,Active,Cold Wave,DRV-DA6A10A0,RTE-3CDCD43C,1648.94,16.76,209.21
SHP-CF38BF72D799,CTR-F2546D12FA,2026-06-22 12:47:06,2026-06-22,12:47:06,Seafood,Salmon,Mini Reefer Truck,Kanpur,Patna,Air,26.722376,83.020445,-1.94,45.12,48.65,114.34,9.358,21.78,Warning,Clear,DRV-3FFB2D72,RTE-BA7DB86A,1946.28,20.08,249.83
SHP-3A5D219BEEED,CTR-257A071EEB,2026-07-06 16:12:06,2026-07-06,16:12:06,Medicines,Insulin,Reefer Trailer,Mumbai,Surat,Air,20.013495,72.727494,-3.08,53.83,62.19,25.88,11.909,2.46,Active,Cloudy,DRV-B930F79D,RTE-CCA2A908,1351.53,1.0,265.61
SHP-F980F88E6953,CTR-FD0FE45A0A,2026-06-07 05:13:06,2026-06-07,05:13:06,Seafood,Salmon,Refrigerated Truck,Indore,Coimbatore,Road,17.467919,76.722978,6.0,85.19,69.91,16.9,2.93,0.58,Warning,Rain,DRV-F0480AF6,RTE-FB1CDF53,507.88,50.73,105.08
SHP-1517AA83CD36,CTR-C3F1DF5E4D,2026-06-25 03:37:06,2026-06-25,03:37:06,Dairy Products,Milk,Insulated Container,Bhubaneswar,Ahmedabad,Sea,21.54563,79.899425,0.58,37.21,80.7,119.21,8.547,2.25,Active,Heatwave,DRV-3B7D833A,RTE-0BF30B2D,2005.46,86.8,343.23
SHP-CAEAC9C71276,CTR-D1603DD5F4,2026-05-21 19:54:06,2026-05-21,19:54:06,Dairy Products,Milk,Refrigerated Truck,Bengaluru,Kochi,Sea,11.422798,77.360825,-3.3,64.16,61.13,119.07,3.312,2.76,Active,Rain,DRV-AFE42083,RTE-FD2586BD,2331.27,75.3,428.67
SHP-A9B97F1A485F,CTR-2966630119,2026-06-09 19:55:06,2026-06-09,19:55:06,Bakery Products,Bread,Insulated Container,Asansol,Nagpur,Air,22.176229,83.523994,11.16,44.53,48.83,62.79,4.46,2.97,Warning,Cloudy,DRV-F59DC8BC,RTE-88F5CCBF,1423.28,16.61,229.1
SHP-AF4D56BDB89E,CTR-BF5FABDE71,2026-06-15 04:24:06,2026-06-15,04:24:06,Medicines,Paracetamol Syrup,Insulated Container,Kochi,Visakhapatnam,Rail,14.461574,80.282405,-1.06,54.16,62.13,209.5,6.701,22.7,Warning,Cold Wave,DRV-F46975A2,RTE-381786A5,1096.13,44.31,171.39
SHP-A7D2A0076C1F,CTR-394F04A4C8,2026-07-17 22:40:06,2026-07-17,22:40:06,Dairy Products,Curd,Mini Reefer Truck,Chandigarh,Gurugram,Air,29.718193,76.783783,1.22,50.34,6.7,34.9,3.47,4.07,Inactive,Heatwave,DRV-9749D103,RTE-17D61AB4,1674.0,8.56,206.29
SHP-4BDD93E0CD26,CTR-07E6D89165,2026-06-01 20:32:06,2026-06-01,20:32:06,Dairy Products,Curd,Insulated Container,Delhi,Durgapur,Road,25.670679,82.684274,0.65,55.49,87.68,112.82,6.268,11.08,Warning,Cold Wave,DRV-045BCD3A,RTE-2AC641C4,650.42,42.0,97.0
SHP-1937B1815ACF,CTR-B785B3AA05,2026-06-05 13:45:06,2026-06-05,13:45:06,Chocolate,Chocolate,Refrigerated Van,Hyderabad,Srinagar,Air,26.390487,75.976108,-1.49,58.46,22.81,85.53,4.752,1.51,Active,Fog,DRV-9C1708F1,RTE-1ED27D64,1484.0,14.89,232.53
SHP-3C1CB573E453,CTR-AD8F971F23,2026-06-13 11:48:06,2026-06-13,11:48:06,Ice Cream,Ice Cream,Reefer Trailer,Ahmedabad,Kochi,Road,16.634118,74.48932,1.13,51.39,63.65,28.69,9.504,4.92,Warning,Fog,DRV-2FED4C8B,RTE-9536257B,736.54,23.91,159.37
SHP-4C33FCAD2050,CTR-3C1FEA3073,2026-07-18 12:58:06,2026-07-18,12:58:06,Frozen Foods,Frozen Meat,Reefer Trailer,Gurugram,Bhubaneswar,Air,23.990288,80.634301,-1.28,73.11,68.22,241.38,9.521,25.71,Critical,Heatwave,DRV-0DBD5CB7,RTE-93255282,1933.77,25.47,411.95
SHP-2FCD9706A658,CTR-286919B50F,2026-07-10 04:26:06,2026-07-10,04:26:06,Fresh Vegetables,Carrot,Refrigerated Van,Asansol,Jaipur,Sea,25.688533,80.597533,-1.88,33.12,85.56,233.38,3.484,1.97,Active,Rain,DRV-F31E784A,RTE-512AA0B0,2420.95,68.12,354.59
SHP-632EE1958270,CTR-95F1431E8D,2026-05-22 01:29:06,2026-05-22,01:29:06,Seafood,Fish,Reefer Trailer,Delhi,Lucknow,Air,27.766365,79.109219,10.54,61.45,86.86,139.48,6.811,2.43,Warning,Storm,DRV-35141D26,RTE-F7CD347B,1424.92,23.82,291.39
SHP-7280E354D1A3,CTR-D64FE238E3,2026-06-03 00:24:06,2026-06-03,00:24:06,Meat,Mutton,Cold Storage Container,Ranchi,Varanasi,Sea,24.130898,83.67042,-2.5,61.0,60.61,91.96,10.524,2.44,Active,Fog,DRV-D0418014,RTE-E408196D,2111.54,65.67,488.33
SHP-518A061030AE,CTR-3691206435,2026-07-08 06:44:06,2026-07-08,06:44:06,Frozen Foods,Frozen French Fries,Reefer Trailer,Mumbai,Hyderabad,Rail,18.717359,75.536352,-15.89,57.76,69.51,104.1,2.247,18.32,Warning,Cold Wave,DRV-CE212818,RTE-F277D05D,1568.06,47.52,332.58
SHP-E4FADBC0C2DC,CTR-C6D58DCCCE,2026-05-23 11:29:06,2026-05-23,11:29:06,Fresh Vegetables,Potato,Reefer Trailer,Chandigarh,Kanpur,Rail,27.962133,78.437365,3.87,41.22,71.04,299.03,4.729,3.36,Active,Cloudy,DRV-9F21C1B6,RTE-4B121DC5,1542.11,34.02,319.83
SHP-6CE89D4FB438,CTR-7BB060A97E,2026-07-10 07:41:06,2026-07-10,07:41:06,Fresh Fruits,Grapes,Reefer Trailer,Siliguri,Kochi,Air,18.465742,81.958335,6.12,41.71,1.25,54.58,6.598,6.66,Inactive,Heatwave,DRV-7616B9CB,RTE-F7C90EE3,1629.55,30.71,319.73
SHP-3EE4DA17B9F4,CTR-224D9857D1,2026-06-05 20:43:06,2026-06-05,20:43:06,Fresh Vegetables,Broccoli,Insulated Container,Varanasi,Chandigarh,Air,28.083218,79.980122,-0.97,61.02,69.36,35.47,2.16,2.9,Active,Storm,DRV-0CE79FE1,RTE-6F8D6C26,1507.44,7.36,235.68
SHP-0B0CE534380B,CTR-6FABFFDF98,2026-07-14 00:57:06,2026-07-14,00:57:06,Fresh Vegetables,Broccoli,Refrigerated Truck,Lucknow,Nagpur,Rail,24.175259,80.804078,-12.56,63.44,70.06,69.18,3.83,3.66,Warning,Storm,DRV-61721CFB,RTE-36D37A3A,808.06,58.82,149.26
SHP-80B1286092F4,CTR-1605F2CFC1,2026-06-06 14:18:06,2026-06-06,14:18:06,Dairy Products,Cheese,Cold Storage Container,Noida,Hyderabad,Road,22.796177,77.46476,-0.75,59.53,83.11,8.54,15.558,0.0,Active,Rain,DRV-18F59175,RTE-60BFB4BD,657.47,35.05,169.09
SHP-AD41D6E949B7,CTR-F609332758,2026-06-15 00:56:06,2026-06-15,00:56:06,Seafood,Salmon,Reefer Trailer,Varanasi,Lucknow,Rail,26.165518,82.05215,-0.69,57.81,83.89,55.29,3.371,13.15,Warning,Cold Wave,DRV-CFACDE3D,RTE-02F963A4,791.37,63.57,147.09
SHP-43B722315481,CTR-B3E9D6CA20,2026-06-28 16:41:06,2026-06-28,16:41:06,Seafood,Prawns,Cold Storage Container,Lucknow,Bengaluru,Rail,19.395101,79.36495,-0.46,37.29,13.07,315.7,3.684,4.57,Inactive,Clear,DRV-AB555AC6,RTE-4A65821F,1388.72,47.68,305.1
SHP-6FC8F3698779,CTR-F85E2E707C,2026-05-27 13:22:06,2026-05-27,13:22:06,Medicines,Paracetamol Syrup,Insulated Container,Patna,Durgapur,Road,24.527566,87.004813,-2.67,57.01,67.54,208.41,7.807,22.02,Warning,Fog,DRV-EAE30B4D,RTE-4F983716,561.46,51.36,89.96
SHP-C7A9EA9E575F,CTR-FD27323648,2026-06-22 09:39:06,2026-06-22,09:39:06,Fresh Fruits,Banana,Cold Storage Container,Mumbai,Chennai,Rail,16.203592,77.012911,1.39,50.06,77.64,307.97,1.925,0.0,Active,Fog,DRV-EEC8755F,RTE-1B185DD5,1008.52,36.95,238.68
SHP-24A8EE113F7A,CTR-DB29F7041B,2026-06-19 06:45:06,2026-06-19,06:45:06,Vaccines,Polio Vaccine,Cold Storage Container,Nagpur,Surat,Rail,20.995008,75.38056,1.26,48.53,63.27,217.65,4.809,3.68,Active,Fog,DRV-4625C37A,RTE-C2C180AE,659.47,41.54,142.68
SHP-9CB8A2FEEACD,CTR-CD18406EE8,2026-07-06 00:20:06,2026-07-06,00:20:06,Seafood,Prawns,Refrigerated Van,Siliguri,Jaipur,Road,27.401879,81.490787,-3.59,39.41,76.77,34.4,2.625,5.67,Warning,Fog,DRV-4AE58DF2,RTE-6D280C33,486.34,29.77,72.87
SHP-E3C456F561D0,CTR-EA83FA215F,2026-07-18 17:55:06,2026-07-18,17:55:06,Seafood,Prawns,Insulated Container,Kolkata,Surat,Road,21.439034,81.050475,1.68,53.62,68.99,74.36,6.259,0.0,Active,Storm,DRV-B1330F3E,RTE-80207C6D,1036.1,32.25,158.14
SHP-0576D971003C,CTR-DBC3F11ED9,2026-06-28 20:08:06,2026-06-28,20:08:06,Vaccines,COVID-19 Vaccine,Reefer Trailer,Bhubaneswar,Gurugram,Sea,25.096592,80.785996,4.93,32.62,58.85,52.9,0.167,5.03,Warning,Clear,DRV-E749052C,RTE-D7E077C9,2288.92,64.77,441.04
SHP-6D2D4099D574,CTR-1B295A62C3,2026-06-13 12:45:06,2026-06-13,12:45:06,Medicines,Paracetamol Syrup,Refrigerated Truck,Pune,Nagpur,Air,19.84645,76.93018,0.41,54.67,59.0,74.96,5.642,0.0,Active,Fog,DRV-495DFF0E,RTE-5924B3E0,1516.29,29.21,300.49
SHP-EF73D03D4F6C,CTR-BD64CEFF62,2026-06-13 08:43:06,2026-06-13,08:43:06,Medicines,Insulin,Refrigerated Truck,Lucknow,Noida,Sea,28.172466,79.351041,-0.81,39.26,86.64,10.02,6.731,4.1,Warning,Heatwave,DRV-1B4D5191,RTE-4F51251C,2112.88,75.84,389.91
SHP-A52CD421D55C,CTR-66BFE0317E,2026-06-14 01:23:06,2026-06-14,01:23:06,Seafood,Prawns,Refrigerated Truck,Indore,Srinagar,Road,28.696953,74.610784,-0.34,64.26,68.2,54.01,3.91,2.59,Active,Rain,DRV-8C180BF1,RTE-C468F60A,458.62,51.2,79.03
